vessel,begin_date,end_date,begin_port_id,end_port_id
83,7/5/2019 23:51,7/16/2019 13:32,22,104
83,7/17/2019 16:32,8/3/2019 1:30,104,13
83,8/5/2019 1:24,8/15/2019 23:49,13,104
83,8/17/2019 5:46,9/11/2019 4:57,104,13
83,9/12/2019 6:27,9/24/2019 23:55,13,104
83,10/27/2019 16:31,11/19/2019 5:29,104,13
84,3/5/2019 4:47,3/14/2019 0:59,100,143
84,3/15/2019 6:59,4/7/2019 4:14,143,90
84,4/25/2019 23:44,4/29/2019 1:30,90,7
84,4/29/2019 18:59,5/11/2019 8:54,7,90
84,5/25/2019 23:46,5/29/2019 1:31,90,7
84,5/29/2019 20:57,6/3/2019 2:57,7,90
84,6/4/2019 2:46,6/14/2019 1:32,90,7
84,6/14/2019 18:59,6/24/2019 7:30,7,104
84,6/25/2019 13:34,7/10/2019 6:49,104,54
84,7/11/2019 0:50,8/11/2019 18:57,54,100
84,8/12/2019 23:52,8/22/2019 20:56,100,143
84,8/23/2019 23:48,9/3/2019 16:30,143,104
84,9/4/2019 17:49,9/30/2019 23:45,104,100
84,10/2/2019 5:53,10/14/2019 1:23,100,40
84,10/14/2019 18:56,10/27/2019 23:50,40,100
84,10/29/2019 4:30,11/14/2019 21:56,100,154
84,11/16/2019 0:45,11/26/2019 9:45,154,100
85,7/27/2019 5:46,9/15/2019 14:58,72,104
85,10/18/2019 17:47,10/31/2019 1:24,104,13
85,11/2/2019 1:31,11/12/2019 12:56,13,104
85,11/13/2019 18:50,11/30/2019 2:24,104,13
85,12/2/2019 21:49,12/31/2019 20:08,13,138
86,1/12/2019 10:51,1/25/2019 7:59,104,13
86,1/27/2019 1:59,4/3/2019 19:24,13,90
86,4/4/2019 22:16,4/8/2019 9:38,90,7
86,4/8/2019 22:19,4/23/2019 19:20,7,90
86,5/14/2019 5:48,5/31/2019 14:17,90,92
86,6/1/2019 17:50,6/13/2019 20:54,92,30
86,6/14/2019 23:48,8/9/2019 2:46,30,90
86,9/4/2019 2:24,9/10/2019 6:21,90,152
86,9/10/2019 20:58,9/18/2019 23:45,152,90
86,9/19/2019 20:37,9/23/2019 20:07,90,7
86,9/24/2019 18:59,10/5/2019 11:56,7,104
86,10/6/2019 14:55,10/31/2019 20:45,104,90
86,11/1/2019 23:50,11/18/2019 20:39,90,70
86,11/20/2019 0:10,12/5/2019 0:51,70,90
86,12/25/2019 0:44,12/27/2019 21:43,90,121
87,1/10/2019 0:59,1/25/2019 1:42,149,100
87,1/27/2019 1:47,2/4/2019 4:58,100,139
87,2/5/2019 4:57,2/18/2019 16:49,139,104
87,2/19/2019 19:51,3/2/2019 10:58,104,14
87,3/3/2019 10:59,3/27/2019 21:55,14,104
87,3/29/2019 0:46,4/8/2019 3:01,104,14
87,4/9/2019 22:14,4/23/2019 4:31,14,104
87,4/24/2019 7:22,5/6/2019 1:06,104,14
87,5/6/2019 23:52,5/19/2019 1:36,14,104
87,5/20/2019 2:56,6/1/2019 5:37,104,14
87,6/2/2019 5:43,8/4/2019 2:56,14,104
87,8/5/2019 5:45,8/15/2019 23:49,104,14
87,8/17/2019 2:50,8/26/2019 23:55,14,104
87,8/27/2019 23:41,9/8/2019 20:51,104,14
87,9/9/2019 20:53,9/22/2019 5:51,14,104
87,10/19/2019 5:58,10/28/2019 23:45,104,14
87,10/30/2019 17:57,11/11/2019 0:56,14,104
87,11/12/2019 2:30,11/25/2019 3:52,104,14
87,11/25/2019 23:29,12/6/2019 21:44,14,104
88,4/18/2019 13:31,5/1/2019 4:25,104,14
88,5/2/2019 2:52,5/12/2019 18:59,14,104
88,6/10/2019 20:53,6/22/2019 20:45,104,14
88,6/24/2019 1:30,7/4/2019 1:31,14,104
88,7/5/2019 4:32,7/17/2019 5:08,104,14
88,7/18/2019 3:27,7/28/2019 23:55,14,104
88,10/29/2019 14:56,11/8/2019 21:52,104,14
88,11/10/2019 21:54,11/24/2019 0:50,14,104
88,11/25/2019 0:49,12/5/2019 0:44,104,14
88,12/6/2019 0:44,12/16/2019 3:49,14,104
89,1/13/2019 16:55,1/23/2019 10:59,104,14
89,1/24/2019 7:59,2/10/2019 7:55,14,104
89,4/6/2019 4:26,4/16/2019 1:28,104,14
89,4/17/2019 4:16,4/30/2019 23:46,14,104
89,9/28/2019 13:30,10/8/2019 21:12,104,14
89,10/9/2019 22:00,10/20/2019 16:32,14,104
90,1/1/2019 2:58,1/29/2019 5:42,104,59
90,1/30/2019 4:08,3/16/2019 0:48,59,104
90,3/18/2019 9:55,3/29/2019 3:46,104,58
90,3/29/2019 22:24,4/11/2019 18:59,58,104
90,6/12/2019 7:34,6/25/2019 1:29,104,58
90,6/25/2019 20:56,7/7/2019 16:31,58,104
90,7/8/2019 18:59,7/21/2019 0:15,104,72
90,7/21/2019 23:53,8/5/2019 2:55,72,104
90,8/6/2019 5:46,8/17/2019 23:47,104,72
90,8/18/2019 23:56,9/2/2019 1:29,72,104
90,9/3/2019 2:57,9/15/2019 4:58,104,58
90,9/16/2019 5:14,10/2/2019 2:53,58,104
90,10/3/2019 1:30,10/15/2019 4:30,104,58
90,10/15/2019 23:53,10/29/2019 13:28,58,104
90,10/30/2019 13:30,11/11/2019 5:16,104,72
90,11/11/2019 15:09,11/23/2019 8:28,72,104
91,3/27/2019 12:55,4/4/2019 22:12,100,139
91,4/5/2019 22:18,4/24/2019 19:26,139,100
91,8/6/2019 1:32,8/18/2019 23:48,100,139
91,8/19/2019 23:54,9/22/2019 11:58,139,175
91,9/23/2019 18:59,11/8/2019 21:54,175,104
91,11/10/2019 2:31,11/25/2019 22:25,104,13
91,11/27/2019 2:30,12/10/2019 11:30,13,104
92,2/17/2019 21:30,2/27/2019 2:11,69,34
92,2/28/2019 4:57,3/13/2019 10:07,34,69
92,3/13/2019 10:07,4/1/2019 22:23,69,34
92,4/2/2019 22:24,4/25/2019 19:51,34,69
92,6/17/2019 5:25,6/25/2019 1:29,69,34
92,6/25/2019 23:27,7/5/2019 17:39,34,69
92,7/7/2019 2:48,8/24/2019 23:48,69,34
92,8/25/2019 23:53,8/31/2019 16:37,34,69
92,9/21/2019 2:48,9/27/2019 20:43,69,22
92,9/28/2019 23:51,10/12/2019 2:13,22,69
92,10/13/2019 11:48,11/24/2019 0:48,69,104
92,11/25/2019 11:31,12/13/2019 3:24,104,58
93,1/24/2019 1:56,1/31/2019 22:42,10,138
93,2/2/2019 1:33,2/14/2019 10:42,138,122
93,2/15/2019 13:52,2/28/2019 13:58,122,10
93,3/1/2019 16:42,3/11/2019 18:18,10,6
93,3/13/2019 18:44,3/22/2019 12:58,6,10
93,3/23/2019 15:54,4/1/2019 4:18,10,20
93,4/1/2019 7:07,4/20/2019 7:15,20,10
93,4/21/2019 10:15,4/30/2019 10:29,10,6
93,5/1/2019 16:29,5/20/2019 7:29,6,10
93,6/28/2019 11:49,7/9/2019 16:28,10,6
93,7/11/2019 1:31,7/16/2019 23:33,6,10
93,8/12/2019 13:31,9/12/2019 8:46,10,138
93,9/13/2019 10:30,9/30/2019 2:59,138,144
93,10/1/2019 5:55,10/5/2019 8:03,144,153
93,10/6/2019 4:29,10/31/2019 8:48,153,10
93,11/1/2019 11:51,11/21/2019 17:15,10,6
93,11/23/2019 4:00,11/28/2019 15:52,6,138
94,1/4/2019 22:59,1/18/2019 1:07,130,99
94,1/19/2019 4:52,2/28/2019 10:37,99,73
94,3/1/2019 10:54,3/11/2019 3:55,73,130
94,3/12/2019 0:59,3/27/2019 1:34,130,73
94,4/10/2019 22:17,4/24/2019 22:26,73,130
94,4/25/2019 18:54,5/10/2019 3:55,130,99
94,5/12/2019 1:21,8/17/2019 17:42,99,100
94,8/18/2019 23:56,8/28/2019 20:55,100,51
94,8/29/2019 23:57,9/18/2019 20:04,51,99
94,9/19/2019 23:45,10/2/2019 20:49,99,65
94,10/3/2019 23:56,10/13/2019 20:21,65,99
94,10/15/2019 1:30,10/21/2019 23:41,99,154
94,10/22/2019 23:46,11/5/2019 21:55,154,99
94,11/7/2019 2:30,11/22/2019 21:51,99,22
94,11/24/2019 0:50,12/9/2019 3:51,22,99
94,12/10/2019 18:57,12/25/2019 19:53,99,39
95,4/5/2019 9:01,4/16/2019 1:24,32,80
95,4/17/2019 3:52,5/3/2019 22:03,80,32
95,6/27/2019 14:54,7/8/2019 1:23,32,18
95,7/8/2019 23:18,7/26/2019 23:35,18,32
95,7/27/2019 23:47,8/6/2019 4:30,32,18
95,8/7/2019 4:31,8/21/2019 6:35,18,32
95,8/22/2019 10:30,8/31/2019 1:22,32,18
95,9/1/2019 1:29,9/11/2019 14:03,18,32
95,10/14/2019 14:55,10/25/2019 15:42,32,23
95,10/27/2019 5:58,11/17/2019 5:31,23,32
96,1/21/2019 9:49,2/15/2019 3:28,73,23
96,2/16/2019 9:43,3/11/2019 1:50,23,73
96,3/12/2019 9:34,3/29/2019 3:58,73,30
96,3/29/2019 22:23,4/9/2019 5:16,30,32
96,4/10/2019 6:26,4/25/2019 23:45,32,80
96,4/27/2019 1:31,5/11/2019 1:17,80,32
96,5/12/2019 3:41,6/2/2019 5:42,32,73
96,6/3/2019 2:56,7/1/2019 23:42,73,32
96,7/2/2019 20:50,7/27/2019 5:41,32,73
96,7/28/2019 8:56,8/13/2019 1:07,73,11
96,8/14/2019 2:49,8/24/2019 17:42,11,32
96,8/25/2019 17:42,9/9/2019 20:52,32,51
96,9/11/2019 4:33,9/20/2019 5:38,51,73
96,9/21/2019 2:51,10/1/2019 23:44,73,141
96,10/2/2019 23:52,11/8/2019 5:31,141,32
96,11/9/2019 14:32,11/20/2019 0:19,32,11
96,11/21/2019 2:29,12/19/2019 21:49,11,73
97,1/20/2019 1:57,1/28/2019 22:48,65,156
97,1/30/2019 4:54,2/9/2019 4:57,156,65
97,2/10/2019 4:56,2/18/2019 21:49,65,156
97,2/20/2019 16:53,3/2/2019 1:59,156,143
97,3/3/2019 4:59,4/5/2019 15:49,143,73
97,4/6/2019 16:02,4/18/2019 1:09,73,65
97,4/19/2019 1:18,5/6/2019 23:52,65,51
97,5/7/2019 20:50,5/26/2019 4:30,51,59
97,5/27/2019 1:31,6/10/2019 1:21,59,30
97,6/10/2019 23:56,6/23/2019 5:33,30,73
97,6/24/2019 4:21,7/5/2019 23:45,73,51
97,7/7/2019 1:32,7/18/2019 10:16,51,73
97,7/19/2019 10:29,7/28/2019 23:56,73,22
97,7/29/2019 20:47,8/11/2019 5:08,22,73
97,8/12/2019 2:53,8/22/2019 23:44,73,51
97,8/23/2019 20:43,10/16/2019 23:53,51,73
97,10/19/2019 14:58,10/30/2019 20:55,73,139
97,10/31/2019 23:49,11/13/2019 5:30,139,100
97,11/14/2019 11:31,12/5/2019 2:30,100,154
97,12/6/2019 0:50,12/14/2019 21:24,154,73
98,1/2/2019 7:48,1/19/2019 1:57,73,48
98,1/20/2019 1:59,1/30/2019 4:44,48,73
98,1/31/2019 4:46,2/13/2019 1:59,73,130
98,2/14/2019 1:58,3/4/2019 10:48,130,99
98,4/12/2019 1:06,4/24/2019 22:24,99,30
98,4/25/2019 18:59,5/7/2019 21:41,30,73
98,6/6/2019 2:50,6/16/2019 19:30,73,11
98,6/17/2019 20:39,7/2/2019 7:07,11,73
98,7/3/2019 2:48,7/16/2019 20:54,73,130
98,7/17/2019 18:59,7/30/2019 18:20,130,99
98,7/31/2019 23:54,8/12/2019 23:51,99,149
98,8/14/2019 20:47,8/25/2019 5:38,149,73
98,8/26/2019 2:56,9/10/2019 6:24,73,121
98,9/11/2019 5:55,9/23/2019 6:25,121,73
98,10/24/2019 2:52,11/4/2019 2:30,73,39
98,11/4/2019 21:37,11/15/2019 21:56,39,73
99,4/13/2019 4:22,7/19/2019 14:26,72,73
99,7/21/2019 23:54,8/3/2019 23:53,73,30
99,8/5/2019 1:31,8/16/2019 3:03,30,73
99,8/17/2019 2:50,8/25/2019 20:45,73,51
99,8/26/2019 23:55,9/5/2019 1:11,51,99
99,9/6/2019 4:31,9/18/2019 23:41,99,65
99,9/20/2019 1:31,10/3/2019 20:15,65,99
99,10/5/2019 8:06,10/15/2019 23:53,99,30
99,10/16/2019 23:53,10/29/2019 20:46,30,99
99,10/30/2019 23:58,11/14/2019 2:24,99,65
99,11/15/2019 5:31,11/23/2019 21:47,65,99
99,11/25/2019 5:31,12/4/2019 0:52,99,51
99,12/5/2019 5:31,12/15/2019 2:28,51,99
99,12/16/2019 8:32,12/24/2019 21:54,99,51
100,2/4/2019 4:56,2/13/2019 4:58,99,139
100,2/14/2019 4:38,2/26/2019 4:52,139,99
100,2/27/2019 4:44,3/8/2019 4:46,99,139
100,3/9/2019 4:46,3/19/2019 3:48,139,99
100,3/20/2019 3:51,3/29/2019 3:58,99,139
100,3/30/2019 1:17,4/10/2019 5:03,139,99
100,4/11/2019 4:27,4/23/2019 1:20,99,39
100,4/23/2019 19:21,5/5/2019 16:05,39,73
100,5/6/2019 13:25,5/16/2019 1:31,73,11
100,5/17/2019 1:29,5/28/2019 19:39,11,99
100,5/30/2019 17:59,6/22/2019 4:31,99,100
100,6/23/2019 7:30,7/14/2019 4:20,100,99
100,8/7/2019 1:08,8/18/2019 20:47,99,39
100,8/19/2019 20:49,8/31/2019 20:44,39,99
100,11/15/2019 3:48,11/28/2019 21:48,99,39
100,11/29/2019 21:54,12/11/2019 0:47,39,99
100,12/12/2019 2:30,12/23/2019 21:57,99,130
101,1/7/2019 10:50,1/18/2019 22:28,32,23
101,1/20/2019 7:55,2/2/2019 1:59,23,32
101,2/3/2019 4:57,2/15/2019 1:58,32,121
101,2/16/2019 7:14,2/25/2019 4:48,121,32
101,2/26/2019 4:55,3/8/2019 1:59,32,51
101,3/9/2019 4:12,3/20/2019 20:59,51,156
101,3/22/2019 9:55,4/2/2019 21:01,156,14
101,4/4/2019 23:46,4/15/2019 16:13,14,156
101,4/16/2019 18:58,4/28/2019 20:50,156,14
101,4/30/2019 17:49,5/9/2019 16:18,14,156
101,5/10/2019 17:50,5/22/2019 20:49,156,14
101,5/23/2019 20:55,6/5/2019 16:15,14,156
101,6/6/2019 17:55,6/17/2019 23:46,156,14
101,6/18/2019 23:49,7/3/2019 16:31,14,156
101,7/5/2019 1:32,7/14/2019 23:53,156,18
101,7/15/2019 23:54,7/31/2019 11:05,18,73
101,8/1/2019 13:31,8/12/2019 23:52,73,18
101,8/13/2019 23:44,9/20/2019 16:29,18,156
101,9/21/2019 20:47,10/5/2019 23:51,156,14
101,10/6/2019 22:35,10/29/2019 7:31,14,99
101,10/30/2019 18:59,11/13/2019 0:57,99,154
101,11/13/2019 22:51,12/3/2019 5:31,154,99
101,12/4/2019 18:45,12/19/2019 21:55,99,51
102,1/22/2019 7:21,1/31/2019 1:51,156,30
102,2/1/2019 4:31,3/27/2019 6:57,30,32
102,3/28/2019 11:58,4/10/2019 6:26,32,58
102,4/11/2019 4:23,4/19/2019 18:54,58,73
102,4/21/2019 1:06,5/6/2019 2:21,73,7
102,5/7/2019 1:30,5/15/2019 6:52,7,32
102,5/16/2019 7:27,6/13/2019 5:57,32,73
102,6/14/2019 5:53,6/30/2019 20:09,73,7
102,7/1/2019 18:59,7/15/2019 4:47,7,73
102,7/16/2019 5:49,7/25/2019 20:48,73,58
102,7/26/2019 20:48,8/7/2019 0:36,58,32
102,8/8/2019 5:55,9/3/2019 5:20,32,73
102,9/4/2019 11:08,9/17/2019 1:31,73,7
102,9/17/2019 18:59,9/30/2019 5:33,7,73
102,10/1/2019 4:30,10/12/2019 1:31,73,58
102,10/12/2019 23:51,10/21/2019 16:31,58,32
102,10/22/2019 17:53,11/18/2019 8:08,32,73
103,3/20/2019 6:44,4/21/2019 18:59,65,100
103,4/23/2019 6:34,5/3/2019 20:44,100,30
103,5/5/2019 1:31,5/19/2019 7:13,30,73
103,5/20/2019 5:43,7/3/2019 17:53,73,100
103,7/4/2019 23:47,8/16/2019 20:49,100,51
103,8/17/2019 23:50,9/25/2019 13:30,51,175
103,9/27/2019 4:31,10/27/2019 23:48,175,30
103,10/28/2019 23:51,12/1/2019 21:49,30,175
104,1/12/2019 1:58,1/24/2019 5:24,30,73
104,1/25/2019 10:43,2/6/2019 1:51,73,51
104,2/7/2019 1:54,2/25/2019 4:48,51,73
104,2/26/2019 4:57,3/9/2019 7:54,73,30
104,3/10/2019 6:48,3/20/2019 16:15,30,73
104,3/21/2019 15:53,4/5/2019 22:15,73,30
104,4/6/2019 18:59,5/11/2019 21:19,30,73
104,5/13/2019 1:03,5/24/2019 20:49,73,51
104,5/25/2019 20:46,6/7/2019 7:46,51,73
104,6/8/2019 7:24,6/24/2019 1:32,73,22
104,6/24/2019 18:56,7/7/2019 5:28,22,73
104,7/8/2019 4:21,7/24/2019 23:53,73,22
104,7/25/2019 20:50,8/6/2019 5:17,22,73
104,8/7/2019 4:30,8/18/2019 20:52,73,22
104,8/19/2019 20:50,8/30/2019 5:10,22,73
104,8/31/2019 4:15,9/13/2019 20:50,73,51
104,9/14/2019 20:51,9/27/2019 5:07,51,73
104,9/28/2019 2:57,10/7/2019 20:47,73,22
104,10/8/2019 18:59,10/20/2019 18:58,22,73
104,11/13/2019 18:45,11/26/2019 21:46,73,22
104,11/28/2019 0:50,12/10/2019 21:46,22,73
104,12/12/2019 5:30,12/22/2019 21:51,73,51
105,1/5/2019 12:47,1/14/2019 1:44,32,34
105,1/15/2019 4:59,2/3/2019 3:21,34,73
105,2/4/2019 1:49,2/19/2019 4:57,73,51
105,2/20/2019 1:18,3/5/2019 4:11,51,73
105,3/6/2019 1:31,3/21/2019 9:52,73,7
105,3/22/2019 0:58,3/30/2019 5:46,7,73
105,4/29/2019 2:43,5/9/2019 4:31,73,7
105,5/13/2019 18:58,5/22/2019 23:49,7,99
105,5/24/2019 1:31,6/4/2019 20:55,99,22
105,6/5/2019 20:42,6/17/2019 5:52,22,32
105,9/11/2019 5:00,9/19/2019 22:55,32,11
105,9/20/2019 23:43,10/2/2019 23:22,11,32
105,10/3/2019 23:56,11/2/2019 23:54,32,73
105,11/3/2019 17:30,11/14/2019 0:41,73,30
105,11/15/2019 5:30,11/26/2019 21:33,30,73
105,11/27/2019 18:55,12/7/2019 21:44,73,22
105,12/9/2019 0:50,12/18/2019 21:51,22,99
106,1/8/2019 4:47,1/19/2019 4:11,156,51
106,1/20/2019 1:43,2/13/2019 7:58,51,100
106,2/14/2019 21:52,3/5/2019 7:56,100,30
106,3/6/2019 4:59,4/2/2019 22:21,30,32
106,4/3/2019 22:21,4/17/2019 1:26,32,30
106,4/18/2019 1:16,4/29/2019 11:09,30,32
106,4/30/2019 13:30,5/27/2019 20:05,32,73
106,5/28/2019 20:52,6/27/2019 10:54,73,32
106,6/28/2019 13:28,7/26/2019 23:51,32,100
106,7/28/2019 1:32,8/7/2019 20:51,100,51
106,8/8/2019 20:53,8/29/2019 23:45,51,100
106,8/31/2019 4:32,9/19/2019 20:22,100,32
106,9/20/2019 23:34,9/30/2019 20:55,32,51
106,10/1/2019 20:45,10/20/2019 20:51,51,90
106,10/21/2019 20:57,10/31/2019 20:47,90,51
106,11/1/2019 20:46,11/10/2019 21:54,51,100
106,11/12/2019 5:31,11/24/2019 0:48,100,30
106,11/25/2019 0:49,12/7/2019 5:21,30,32
106,12/8/2019 5:30,12/19/2019 0:05,32,11
107,8/20/2019 23:51,10/12/2019 20:41,72,99
107,10/15/2019 20:49,10/28/2019 20:46,99,51
107,10/29/2019 23:52,11/9/2019 0:49,51,99
107,11/10/2019 5:32,12/1/2019 21:49,99,73
107,12/2/2019 18:57,12/21/2019 21:46,73,99
108,1/4/2019 7:56,1/15/2019 0:24,99,58
108,1/16/2019 1:59,3/4/2019 18:59,58,92
108,3/6/2019 12:59,3/18/2019 9:56,92,30
108,3/19/2019 3:12,4/1/2019 22:16,30,73
108,4/2/2019 22:27,4/18/2019 4:18,73,23
108,4/19/2019 10:18,5/2/2019 5:00,23,73
108,5/3/2019 2:50,5/17/2019 23:47,73,18
108,5/19/2019 1:26,6/21/2019 8:23,18,73
108,6/23/2019 1:16,7/3/2019 20:43,73,48
108,7/4/2019 23:47,7/16/2019 8:35,48,73
108,7/17/2019 7:21,7/26/2019 20:31,73,70
108,7/27/2019 23:50,8/11/2019 7:08,70,32
108,8/12/2019 7:24,8/24/2019 0:30,32,11
108,8/25/2019 2:48,9/5/2019 22:43,11,32
108,10/5/2019 8:06,10/17/2019 22:07,32,11
108,10/18/2019 23:53,10/28/2019 8:51,11,73
108,10/29/2019 7:30,11/7/2019 21:55,73,51
108,11/8/2019 21:55,11/20/2019 21:55,51,73
108,11/21/2019 18:51,12/9/2019 21:44,73,22
109,1/12/2019 10:54,1/23/2019 4:52,73,65
109,1/24/2019 1:56,2/5/2019 1:44,65,73
109,2/6/2019 1:56,2/17/2019 4:47,73,51
109,2/18/2019 1:46,3/28/2019 5:22,51,73
109,3/29/2019 9:47,4/9/2019 1:13,73,30
109,4/9/2019 22:14,5/2/2019 23:46,30,65
109,5/3/2019 23:48,6/24/2019 21:37,65,73
109,6/25/2019 20:56,7/8/2019 2:54,73,65
109,7/9/2019 1:30,7/23/2019 23:51,65,73
109,7/24/2019 20:52,8/5/2019 23:53,73,51
109,8/6/2019 20:51,8/19/2019 0:28,51,73
109,8/19/2019 20:49,9/1/2019 1:30,73,65
109,9/1/2019 23:51,9/13/2019 4:02,65,73
109,9/13/2019 20:49,9/27/2019 23:49,73,30
109,9/28/2019 18:59,10/10/2019 5:37,30,73
109,10/11/2019 4:30,10/22/2019 2:48,73,22
109,10/22/2019 23:47,11/10/2019 0:57,22,73
109,11/10/2019 21:54,12/1/2019 0:52,73,51
109,12/2/2019 0:52,12/17/2019 0:54,51,73
110,2/13/2019 10:50,2/27/2019 4:56,73,30
110,2/28/2019 4:15,3/12/2019 9:56,30,99
110,3/13/2019 11:54,3/26/2019 3:56,99,130
110,3/27/2019 3:59,4/16/2019 10:55,130,32
110,4/18/2019 1:16,4/28/2019 3:55,32,70
110,4/29/2019 20:57,5/23/2019 8:36,70,73
110,6/28/2019 8:46,7/7/2019 23:50,73,22
110,7/8/2019 18:57,7/17/2019 21:37,22,32
110,7/18/2019 20:54,7/28/2019 2:53,32,29
110,7/29/2019 4:26,8/16/2019 14:56,29,32
110,8/18/2019 1:28,8/30/2019 20:29,32,11
110,8/31/2019 23:40,9/11/2019 17:11,11,73
110,9/12/2019 20:47,9/24/2019 1:29,73,51
110,9/25/2019 1:31,10/5/2019 16:07,51,156
110,10/6/2019 15:40,10/16/2019 2:55,156,14
110,10/17/2019 2:58,10/25/2019 23:57,14,32
110,10/26/2019 20:47,11/15/2019 21:12,32,11
110,11/17/2019 0:50,11/29/2019 2:31,11,73
111,1/18/2019 4:43,2/2/2019 1:59,73,48
111,2/3/2019 4:59,2/15/2019 13:02,48,73
111,2/16/2019 10:57,3/1/2019 4:22,73,11
111,3/2/2019 4:58,3/12/2019 15:09,11,73
111,3/13/2019 12:46,3/31/2019 22:21,73,48
111,4/1/2019 22:25,4/21/2019 18:01,48,32
111,4/23/2019 1:31,5/7/2019 21:41,32,11
111,5/9/2019 1:27,5/19/2019 8:35,11,32
111,5/20/2019 8:49,6/2/2019 20:46,32,139
111,6/3/2019 23:48,6/15/2019 18:28,139,73
111,6/16/2019 17:47,6/26/2019 20:47,73,51
111,6/27/2019 20:51,7/10/2019 4:59,51,73
111,9/18/2019 14:47,9/25/2019 5:51,73,121
111,9/26/2019 5:53,10/5/2019 2:43,121,73
111,10/5/2019 23:59,10/15/2019 20:50,73,22
111,10/17/2019 1:30,11/7/2019 21:56,22,73
111,11/8/2019 21:56,11/15/2019 20:28,73,7
111,11/16/2019 18:58,12/1/2019 6:51,7,32
112,1/8/2019 6:59,1/22/2019 22:38,121,73
112,1/24/2019 1:51,2/17/2019 1:58,73,121
112,2/18/2019 4:59,2/26/2019 1:45,121,99
112,2/27/2019 4:42,3/6/2019 1:39,99,121
112,3/7/2019 4:04,4/1/2019 23:23,121,126
112,4/3/2019 7:24,4/14/2019 1:26,126,99
112,4/15/2019 3:57,4/24/2019 23:32,99,154
112,4/25/2019 23:45,5/13/2019 1:02,154,99
112,5/14/2019 5:54,5/25/2019 2:36,99,154
112,5/26/2019 7:31,6/3/2019 20:43,154,92
112,6/5/2019 5:31,6/22/2019 20:48,92,99
112,6/24/2019 1:33,7/6/2019 19:20,99,7
112,7/7/2019 18:59,8/19/2019 1:28,7,37
112,8/20/2019 16:32,9/13/2019 16:32,37,121
112,9/14/2019 16:31,9/25/2019 16:32,121,156
112,9/26/2019 18:59,10/8/2019 20:55,156,30
112,10/10/2019 1:29,10/21/2019 10:31,30,99
112,10/22/2019 18:58,11/3/2019 1:32,99,48
112,11/4/2019 2:32,11/21/2019 0:56,48,99
113,1/12/2019 7:56,1/22/2019 1:43,32,51
113,1/23/2019 1:49,2/4/2019 0:23,51,32
113,2/5/2019 1:46,2/15/2019 1:57,32,51
113,2/16/2019 3:59,3/1/2019 10:49,51,32
113,3/2/2019 7:51,3/15/2019 3:00,32,30
113,3/16/2019 3:13,5/21/2019 10:19,30,32
113,5/27/2019 2:57,7/2/2019 21:51,32,99
113,7/4/2019 1:07,8/10/2019 0:54,99,32
113,8/11/2019 4:08,8/26/2019 2:40,32,18
113,8/27/2019 2:43,9/7/2019 23:54,18,100
113,9/8/2019 23:56,9/18/2019 20:54,100,51
113,9/19/2019 23:47,10/16/2019 20:48,51,99
113,10/17/2019 18:59,10/27/2019 23:31,99,32
113,10/28/2019 20:47,11/10/2019 21:52,32,51
113,11/11/2019 21:56,11/24/2019 21:45,51,99
113,11/25/2019 21:52,12/7/2019 21:46,99,51
114,1/22/2019 10:35,1/29/2019 4:57,169,108
114,1/30/2019 1:59,2/2/2019 11:40,108,169
114,2/3/2019 10:24,2/6/2019 15:49,169,39
114,2/7/2019 3:24,2/18/2019 4:48,39,65
114,2/19/2019 1:51,3/10/2019 6:11,65,169
114,3/10/2019 13:42,3/16/2019 0:59,169,112
114,3/18/2019 9:48,3/26/2019 9:26,112,169
114,3/27/2019 3:17,4/15/2019 7:14,169,99
114,4/16/2019 7:19,4/28/2019 20:52,99,51
114,4/29/2019 20:57,5/12/2019 17:15,51,32
114,5/13/2019 16:25,5/28/2019 20:51,32,51
114,5/29/2019 20:42,7/26/2019 23:51,51,99
114,7/28/2019 23:56,8/10/2019 20:54,99,39
114,8/12/2019 1:20,8/29/2019 4:20,39,32
114,9/27/2019 13:31,10/10/2019 23:40,32,7
114,10/11/2019 18:59,10/27/2019 1:30,7,99
114,10/28/2019 2:55,11/5/2019 21:57,99,51
114,11/7/2019 2:24,11/19/2019 8:29,51,32
114,11/20/2019 8:31,11/29/2019 21:45,32,51
114,12/1/2019 5:30,12/15/2019 21:37,51,32
115,3/7/2019 22:55,3/15/2019 0:22,32,148
115,3/16/2019 0:26,4/1/2019 0:09,148,32
115,4/1/2019 22:25,4/16/2019 20:08,32,148
115,4/17/2019 18:21,4/25/2019 17:53,148,32
115,4/26/2019 16:25,5/5/2019 18:09,32,148
115,5/6/2019 17:11,5/20/2019 13:22,148,32
115,5/21/2019 13:20,6/8/2019 17:55,32,148
115,6/9/2019 18:59,6/28/2019 16:23,148,32
115,6/29/2019 16:16,7/10/2019 17:42,32,148
115,7/11/2019 17:51,8/4/2019 2:50,148,32
115,8/4/2019 23:51,8/16/2019 18:19,32,148
115,8/17/2019 17:58,8/25/2019 21:15,148,32
115,8/26/2019 18:48,9/8/2019 17:47,32,148
115,9/9/2019 17:49,9/28/2019 13:30,148,32
115,9/29/2019 18:59,10/7/2019 18:15,32,148
115,10/8/2019 17:46,11/1/2019 23:48,148,32
115,11/3/2019 8:30,11/10/2019 23:41,32,148
115,11/12/2019 0:42,11/25/2019 20:08,148,32
115,11/26/2019 18:57,12/8/2019 18:31,32,148
